destination,variant,routeCode,startTime,endTime,transitDay,transitDayNumber,vehicle Id,,,,,,,
Hadapsar Gadital To Holkarwadi,UP,195,21:45:00,22:25:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,06:30:00,07:10:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,07:10:00,07:50:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,07:50:00,08:30:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,08:30:00,09:10:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,09:10:00,09:50:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,09:50:00,10:30:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,10:30:00,11:10:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,11:10:00,11:50:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,12:20:00,13:00:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,13:00:00,13:40:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,13:40:00,14:20:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,14:20:00,15:00:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,15:10:00,15:50:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,15:50:00,16:30:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,16:30:00,17:10:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,17:10:00,17:50:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,17:50:00,18:30:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,18:40:00,19:20:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,19:20:00,20:00:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,20:10:00,20:50:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,21:30:00,22:10:00,Normal,1234567,,,,,,,,
Holkarwadi To Hadapsar Gadital,DOWN,195,22:20:00,23:00:00,Normal,1234567,,,,,,,,
Pune Station To Hadapsar Gadital (Vai Ramtakdi),UP,196,05:55:00,06:45:00,Normal,1234567,,,,,,,,
Pune Station To Hadapsar Gadital (Vai Ramtakdi),UP,196,07:40:00,08:30:00,Normal,1234567,,,,,,,,
Pune Station To Hadapsar Gadital (Vai Ramtakdi),UP,196,09:25:00,10:15:00,Normal,1234567,,,,,,,,
Pune Station To Hadapsar Gadital (Vai Ramtakdi),UP,196,11:55:00,12:45:00,Normal,1234567,,,,,,,,
Pune Station To Hadapsar Gadital (Vai Ramtakdi),UP,196,14:00:00,14:50:00,Normal,1234567,,,,,,,,
Pune Station To Hadapsar Gadital (Vai Ramtakdi),UP,196,15:45:00,16:35:00,Normal,1234567,,,,,,,,
Pune Station To Hadapsar Gadital (Vai Ramtakdi),UP,196,17:40:00,18:30:00,Normal,1234567,,,,,,,,
Pune Station To Hadapsar Gadital (Vai Ramtakdi),UP,196,20:00:00,20:50:00,Normal,1234567,,,,,,,,
 Hadapsar Gadital To Pune Station (Vai Ramtakdi),DOWN,196,06:45:00,07:35:00,Normal,1234567,,,,,,,,
 Hadapsar Gadital To Pune Station (Vai Ramtakdi),DOWN,196,08:30:00,09:20:00,Normal,1234567,,,,,,,,
 Hadapsar Gadital To Pune Station (Vai Ramtakdi),DOWN,196,10:20:00,11:10:00,Normal,1234567,,,,,,,,
 Hadapsar Gadital To Pune Station (Vai Ramtakdi),DOWN,196,12:45:00,13:35:00,Normal,1234567,,,,,,,,
 Hadapsar Gadital To Pune Station (Vai Ramtakdi),DOWN,196,14:50:00,15:40:00,Normal,1234567,,,,,,,,
 Hadapsar Gadital To Pune Station (Vai Ramtakdi),DOWN,196,16:40:00,17:30:00,Normal,1234567,,, ,,,,,
 Hadapsar Gadital To Pune Station (Vai Ramtakdi),DOWN,196,18:35:00,19:25:00,Normal,1234567,,,,,,,,
 Hadapsar Gadital To Pune Station (Vai Ramtakdi),DOWN,196,20:55:00,21:45:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,05:25:00,06:40:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,05:50:00,07:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,06:10:00,07:25:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,06:35:00,07:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,06:50:00,08:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,07:20:00,08:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,07:35:00,08:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,08:00:00,09:15:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,08:25:00,09:40:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,08:40:00,09:55:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,09:05:00,10:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,09:35:00,10:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,10:05:00,11:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,10:20:00,11:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,11:15:00,12:30:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,11:35:00,12:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,11:50:00,13:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,12:15:00,13:30:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,12:40:00,13:55:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,13:20:00,14:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,13:35:00,14:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,14:05:00,15:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,14:25:00,15:40:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,14:45:00,16:00:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,15:10:00,16:25:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,15:30:00,16:45:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,16:00:00,17:15:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,16:15:00,17:30:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,16:40:00,17:55:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,17:00:00,18:15:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,17:25:00,18:40:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,17:50:00,19:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,18:10:00,19:25:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,18:40:00,19:55:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,18:55:00,20:10:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,20:05:00,21:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,20:25:00,21:40:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,20:40:00,21:55:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,21:10:00,22:25:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,21:35:00,22:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,22:05:00,23:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Kothrud Depot,UP,197,22:50:00,00:05:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,00:00:00,01:15:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,06:45:00,08:00:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,07:05:00,08:20:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,07:25:00,08:40:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,07:50:00,09:05:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,08:10:00,09:25:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,08:40:00,09:55:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,08:55:00,10:10:00,Normal,1234567,,,,, ,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,09:25:00,10:40:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,09:45:00,11:00:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,10:05:00,11:20:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,10:30:00,11:45:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,10:55:00,12:10:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,11:25:00,12:40:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,11:45:00,13:00:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,12:30:00,13:45:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,12:55:00,14:10:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,13:15:00,14:30:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,13:40:00,14:55:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,14:05:00,15:20:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,14:35:00,15:50:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,14:55:00,16:10:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,15:20:00,16:35:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,15:45:00,17:00:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,16:05:00,17:20:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,16:30:00,17:45:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,16:50:00,18:05:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,17:20:00,18:35:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,17:35:00,18:50:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,18:10:00,19:25:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,18:35:00,19:50:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,18:55:00,20:10:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,19:20:00,20:35:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,19:40:00,20:55:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,20:10:00,21:25:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,20:25:00,21:40:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,21:20:00,22:35:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,21:45:00,23:00:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,22:05:00,23:20:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,22:30:00,23:45:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,22:50:00,00:05:00,Normal,1234567,,,,,,,,
Kothrud Depot To Hadapsar Gadital,DOWN,197,23:20:00,00:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,05:50:00,06:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,06:35:00,07:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,07:20:00,08:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,08:05:00,08:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,08:50:00,09:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,09:35:00,10:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,10:50:00,11:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,11:35:00,12:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,12:20:00,13:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,13:05:00,13:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,14:00:00,14:45:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,14:45:00,15:30:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,15:30:00,16:15:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,16:15:00,17:00:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,17:00:00,17:45:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,17:45:00,18:30:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,18:30:00,19:15:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,19:15:00,20:00:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,20:30:00,21:15:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Manjari Bk,UP,198,21:15:00,22:00:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,06:35:00,07:20:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,07:20:00,08:05:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,08:05:00,08:50:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,08:50:00,09:35:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,09:35:00,10:20:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,10:20:00,11:05:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,11:35:00,12:20:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,12:20:00,13:05:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,13:05:00,13:50:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,13:50:00,14:35:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,14:45:00,15:30:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,15:30:00,16:15:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,16:15:00,17:00:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,17:00:00,17:45:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,17:45:00,18:30:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,18:30:00,19:15:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,19:15:00,20:00:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,20:00:00,20:45:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,21:15:00,22:00:00,Normal,1234567,,,,,,,,
Manjari Bk To Hadapsar Gadital,DOWN,198,22:00:00,22:45:00,Normal,1234567,,,,,,,,
Sadesatranali To Swargate,UP,200,08:10:00,09:00:00,Normal,1234567,,,,,,,,
Sadesatranali To Swargate,UP,200,09:50:00,10:40:00,Normal,1234567,,,,,,,,
Sadesatranali To Swargate,UP,200,11:30:00,12:20:00,Normal,1234567,,,,,,,,
Sadesatranali To Swargate,UP,200,16:30:00,17:20:00,Normal,1234567,,,,,,,,
Sadesatranali To Swargate,UP,200,18:10:00,19:00:00,Normal,1234567,,,,,,,,
Swargate To Sadesatranali,DOWN,200,09:00:00,09:50:00,Normal,1234567,,,,,,,,
Swargate To Sadesatranali,DOWN,200,10:40:00,11:30:00,Normal,1234567,,,,,,,,
Swargate To Sadesatranali,DOWN,200,12:20:00,13:10:00,Normal,1234567,,,,,,,,
Swargate To Sadesatranali,DOWN,200,17:20:00,18:10:00,Normal,1234567,,, ,,,,,
Swargate To Sadesatranali,DOWN,200,19:00:00,19:50:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,05:15:00,07:10:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,06:10:00,08:05:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,07:10:00,09:05:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,08:10:00,10:05:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,09:10:00,11:05:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,10:10:00,12:05:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,11:10:00,13:05:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,12:40:00,14:35:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,13:45:00,15:40:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,14:45:00,16:40:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,15:45:00,17:40:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,16:45:00,18:40:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,17:40:00,19:35:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,18:40:00,20:35:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,19:40:00,21:35:00,Normal,1234567,,,,,,,,
Bhekrainagar To Alandi,UP,201,21:10:00,23:05:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,07:10:00,09:05:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,08:10:00,10:05:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,09:10:00,11:05:00,Normal,1234567,,, ,,,,,
Alandi To Bhekrainagar,DOWN,201,10:10:00,12:05:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,11:40:00,13:35:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,12:40:00,14:35:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,13:40:00,15:35:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,14:40:00,16:35:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,15:40:00,17:35:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,16:40:00,18:35:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,17:40:00,19:35:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,18:40:00,20:35:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,20:10:00,22:05:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,21:10:00,23:05:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,22:10:00,00:05:00,Normal,1234567,,,,,,,,
Alandi To Bhekrainagar,DOWN,201,23:10:00,01:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,06:00:00,07:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,06:15:00,07:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,06:25:00,07:45:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,06:40:00,08:00:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,06:55:00,08:15:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,07:10:00,08:30:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,07:25:00,08:45:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,07:40:00,09:00:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,07:55:00,09:15:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,08:05:00,09:25:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,08:20:00,09:40:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,08:35:00,09:55:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,08:45:00,10:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,09:00:00,10:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,09:10:00,10:30:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,09:25:00,10:45:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,09:40:00,11:00:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,09:50:00,11:10:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,10:10:00,11:30:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,10:40:00,12:00:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,11:00:00,12:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,11:25:00,12:45:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,11:40:00,13:00:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,11:55:00,13:15:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,12:05:00,13:25:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,12:20:00,13:40:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,12:30:00,13:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,12:45:00,14:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,13:00:00,14:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,13:15:00,14:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,13:30:00,14:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,13:45:00,15:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,14:00:00,15:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,14:20:00,15:40:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,14:35:00,15:55:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,14:55:00,16:15:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,15:05:00,16:25:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,15:20:00,16:40:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,15:35:00,16:55:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,15:50:00,17:10:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,16:05:00,17:25:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,16:20:00,17:40:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,16:35:00,17:55:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,16:50:00,18:10:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,17:05:00,18:25:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,17:30:00,18:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,17:45:00,19:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,18:00:00,19:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,18:15:00,19:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,18:30:00,19:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,18:45:00,20:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,19:00:00,20:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,19:15:00,20:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,19:30:00,20:50:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,20:00:00,21:20:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,20:15:00,21:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Warje Malwadi,UP,202,20:45:00,22:05:00,Normal,1234567,,,,,,,,
